language1,language2,paradigm1,paradigm2,common_actors
CSS,Clojure,declarative,functional,6
CSS,OCaml,declarative,functional,4
CSS,Erlang,declarative,functional,1
CSS,HTML,declarative,declarative,1374
CSS,CSS,declarative,declarative,9102
CSS,XSLT,declarative,declarative,11
CSS,PLpgSQL,declarative,declarative,7
CSS,Elm,declarative,declarative,8
CSS,Nix,declarative,declarative,1
XSLT,Apex,declarative,undefined,0
XSLT,Mathematica,declarative,undefined,0
XSLT,Shell,declarative,scripted,23
XSLT,PowerShell,declarative,scripted,0
XSLT,Vim script,declarative,scripted,0
XSLT,Emacs Lisp,declarative,scripted,0
XSLT,Batchfile,declarative,scripted,0
XSLT,PHP,declarative,procedural,18
XSLT,C++,declarative,procedural,11
XSLT,JavaScript,declarative,oob,28
XSLT,Python,declarative,oob,25
XSLT,Java,declarative,oob,37
XSLT,Ruby,declarative,oob,13
XSLT,C#,declarative,oob,0
XSLT,TypeScript,declarative,oob,3
XSLT,Jupyter Notebook,declarative,oob,2
XSLT,Objective-C,declarative,oob,0
XSLT,Kotlin,declarative,oob,2
XSLT,Dart,declarative,oob,0
XSLT,Crystal,declarative,oob,0
XSLT,Smalltalk,declarative,oob,1
XSLT,Go,declarative,multi,5
XSLT,Swift,declarative,multi,1
XSLT,Scala,declarative,multi,8
XSLT,R,declarative,multi,1
XSLT,Rust,declarative,multi,3
XSLT,Perl,declarative,multi,0
XSLT,Lua,declarative,multi,1
XSLT,CoffeeScript,declarative,multi,0
XSLT,Matlab,declarative,multi,0
XSLT,Julia,declarative,multi,0
XSLT,Visual Basic,declarative,multi,0
XSLT,F#,declarative,multi,0
XSLT,D,declarative,multi,0
XSLT,Assembly,declarative,machine,0
XSLT,C,declarative,imperative,6
XSLT,Arduino,declarative,imperative,0
XSLT,Fortran,declarative,imperative,0
XSLT,Groovy,declarative,functional,5
XSLT,Elixir,declarative,functional,0
XSLT,Haskell,declarative,functional,0
XSLT,Clojure,declarative,functional,0
XSLT,OCaml,declarative,functional,0
XSLT,Erlang,declarative,functional,1
XSLT,HTML,declarative,declarative,24
XSLT,CSS,declarative,declarative,11
XSLT,XSLT,declarative,declarative,228
XSLT,PLpgSQL,declarative,declarative,0
XSLT,Elm,declarative,declarative,1
XSLT,Nix,declarative,declarative,0
PLpgSQL,Apex,declarative,undefined,0
PLpgSQL,Mathematica,declarative,undefined,0
PLpgSQL,Shell,declarative,scripted,7
PLpgSQL,PowerShell,declarative,scripted,0
PLpgSQL,Vim script,declarative,scripted,0
PLpgSQL,Emacs Lisp,declarative,scripted,0
PLpgSQL,Batchfile,declarative,scripted,1
PLpgSQL,PHP,declarative,procedural,6
PLpgSQL,C++,declarative,procedural,5
PLpgSQL,JavaScript,declarative,oob,46
PLpgSQL,Python,declarative,oob,29
PLpgSQL,Java,declarative,oob,22
PLpgSQL,Ruby,declarative,oob,7
PLpgSQL,C#,declarative,oob,3
PLpgSQL,TypeScript,declarative,oob,3
PLpgSQL,Jupyter Notebook,declarative,oob,1
PLpgSQL,Objective-C,declarative,oob,0
PLpgSQL,Kotlin,declarative,oob,3
PLpgSQL,Dart,declarative,oob,0
PLpgSQL,Crystal,declarative,oob,0
PLpgSQL,Smalltalk,declarative,oob,0
PLpgSQL,Go,declarative,multi,3
PLpgSQL,Swift,declarative,multi,0
PLpgSQL,Scala,declarative,multi,2
PLpgSQL,R,declarative,multi,1
PLpgSQL,Rust,declarative,multi,0
PLpgSQL,Perl,declarative,multi,3
PLpgSQL,Lua,declarative,multi,1
PLpgSQL,CoffeeScript,declarative,multi,0
PLpgSQL,Matlab,declarative,multi,0
PLpgSQL,Julia,declarative,multi,0
PLpgSQL,Visual Basic,declarative,multi,1
PLpgSQL,F#,declarative,multi,0
PLpgSQL,D,declarative,multi,0
PLpgSQL,Assembly,declarative,machine,0
PLpgSQL,C,declarative,imperative,6
PLpgSQL,Arduino,declarative,imperative,0
PLpgSQL,Fortran,declarative,imperative,0
PLpgSQL,Groovy,declarative,functional,0
PLpgSQL,Elixir,declarative,functional,0
PLpgSQL,Haskell,declarative,functional,1
PLpgSQL,Clojure,declarative,functional,1
PLpgSQL,OCaml,declarative,functional,0
PLpgSQL,Erlang,declarative,functional,1
PLpgSQL,HTML,declarative,declarative,14
PLpgSQL,CSS,declarative,declarative,7
PLpgSQL,XSLT,declarative,declarative,0
PLpgSQL,PLpgSQL,declarative,declarative,183
PLpgSQL,Elm,declarative,declarative,0
PLpgSQL,Nix,declarative,declarative,0
Elm,Apex,declarative,undefined,0
Elm,Mathematica,declarative,undefined,0
Elm,Shell,declarative,scripted,2
Elm,PowerShell,declarative,scripted,0
Elm,Vim script,declarative,scripted,0
Elm,Emacs Lisp,declarative,scripted,1
Elm,Batchfile,declarative,scripted,0
Elm,PHP,declarative,procedural,2
Elm,C++,declarative,procedural,2
Elm,JavaScript,declarative,oob,19
Elm,Python,declarative,oob,5
Elm,Java,declarative,oob,3
Elm,Ruby,declarative,oob,3
Elm,C#,declarative,oob,0
Elm,TypeScript,declarative,oob,2
Elm,Jupyter Notebook,declarative,oob,1
Elm,Objective-C,declarative,oob,0
Elm,Kotlin,declarative,oob,0
Elm,Dart,declarative,oob,0
Elm,Crystal,declarative,oob,0
Elm,Smalltalk,declarative,oob,0
Elm,Go,declarative,multi,2
Elm,Swift,declarative,multi,0
Elm,Scala,declarative,multi,1
Elm,R,declarative,multi,0
Elm,Rust,declarative,multi,4
Elm,Perl,declarative,multi,0
Elm,Lua,declarative,multi,0
Elm,CoffeeScript,declarative,multi,1
Elm,Matlab,declarative,multi,0
Elm,Julia,declarative,multi,1
Elm,Visual Basic,declarative,multi,0
Elm,F#,declarative,multi,1
Elm,D,declarative,multi,0
Elm,Assembly,declarative,machine,0
Elm,C,declarative,imperative,3
Elm,Arduino,declarative,imperative,0
Elm,Fortran,declarative,imperative,0
Elm,Groovy,declarative,functional,1
Elm,Elixir,declarative,functional,5
Elm,Haskell,declarative,functional,4
Elm,Clojure,declarative,functional,3
Elm,OCaml,declarative,functional,0
Elm,Erlang,declarative,functional,0
Elm,HTML,declarative,declarative,8
Elm,CSS,declarative,declarative,8
Elm,XSLT,declarative,declarative,1
Elm,PLpgSQL,declarative,declarative,0
Elm,Elm,declarative,declarative,134
Elm,Nix,declarative,declarative,0
Nix,Apex,declarative,undefined,0
Nix,Mathematica,declarative,undefined,0
Nix,Shell,declarative,scripted,4
Nix,PowerShell,declarative,scripted,1
Nix,Vim script,declarative,scripted,1
Nix,Emacs Lisp,declarative,scripted,3
Nix,Batchfile,declarative,scripted,0
Nix,PHP,declarative,procedural,2
Nix,C++,declarative,procedural,4
Nix,JavaScript,declarative,oob,7
Nix,Python,declarative,oob,14
Nix,Java,declarative,oob,4
Nix,Ruby,declarative,oob,2
Nix,C#,declarative,oob,0
Nix,TypeScript,declarative,oob,0
Nix,Jupyter Notebook,declarative,oob,1
Nix,Objective-C,declarative,oob,0
Nix,Kotlin,declarative,oob,0
Nix,Dart,declarative,oob,0
Nix,Crystal,declarative,oob,0
Nix,Smalltalk,declarative,oob,0
Nix,Go,declarative,multi,3
Nix,Swift,declarative,multi,0
Nix,Scala,declarative,multi,1
Nix,R,declarative,multi,0
Nix,Rust,declarative,multi,6
Nix,Perl,declarative,multi,1
Nix,Lua,declarative,multi,1
Nix,CoffeeScript,declarative,multi,1
Nix,Matlab,declarative,multi,0
Nix,Julia,declarative,multi,0
Nix,Visual Basic,declarative,multi,0
Nix,F#,declarative,multi,0
Nix,D,declarative,multi,0
Nix,Assembly,declarative,machine,0
Nix,C,declarative,imperative,2
Nix,Arduino,declarative,imperative,1
Nix,Fortran,declarative,imperative,0
Nix,Groovy,declarative,functional,0
Nix,Elixir,declarative,functional,0
Nix,Haskell,declarative,functional,12
Nix,Clojure,declarative,functional,0
Nix,OCaml,declarative,functional,1
Nix,Erlang,declarative,functional,1
Nix,HTML,declarative,declarative,2
Nix,CSS,declarative,declarative,1
Nix,XSLT,declarative,declarative,0
Nix,PLpgSQL,declarative,declarative,0
Nix,Elm,declarative,declarative,0
Nix,Nix,declarative,declarative,127
