cohort,column,language,metric,value
2017-09,payload.pull_request.commits,Metal,50%,
2017-09,payload.pull_request.commits,Modelica,50%,1.0
2017-09,payload.pull_request.commits,Modula-2,50%,
2017-09,payload.pull_request.commits,Monkey,50%,
2017-09,payload.pull_request.commits,MoonScript,50%,1.0
2017-09,payload.pull_request.commits,NCL,50%,7.0
2017-09,payload.pull_request.commits,NSIS,50%,2.0
2017-09,payload.pull_request.commits,Nemerle,50%,
2017-09,payload.pull_request.commits,NetLogo,50%,3.0
2017-09,payload.pull_request.commits,NewLisp,50%,1.0
2017-09,payload.pull_request.commits,Nginx,50%,1.0
2017-09,payload.pull_request.commits,Nim,50%,1.0
2017-09,payload.pull_request.commits,Nimrod,50%,1.0
2017-09,payload.pull_request.commits,Nix,50%,1.0
2017-09,payload.pull_request.commits,OCaml,50%,1.0
2017-09,payload.pull_request.commits,Objective-C,50%,2.0
2017-09,payload.pull_request.commits,Objective-C++,50%,1.5
2017-09,payload.pull_request.commits,Objective-J,50%,1.5
2017-09,payload.pull_request.commits,OpenEdge ABL,50%,1.0
2017-09,payload.pull_request.commits,OpenSCAD,50%,1.0
2017-09,payload.pull_request.commits,Ox,50%,
2017-09,payload.pull_request.commits,Oz,50%,
2017-09,payload.pull_request.commits,P4,50%,1.0
2017-09,payload.pull_request.commits,PAWN,50%,1.0
2017-09,payload.pull_request.commits,PHP,50%,1.0
2017-09,payload.pull_request.commits,PLSQL,50%,1.0
2017-09,payload.pull_request.commits,PLpgSQL,50%,2.0
2017-09,payload.pull_request.commits,POV-Ray SDL,50%,1.0
2017-09,payload.pull_request.commits,Pan,50%,3.0
2017-09,payload.pull_request.commits,Papyrus,50%,1.5
2017-09,payload.pull_request.commits,Parrot,50%,
2017-09,payload.pull_request.commits,Pascal,50%,2.0
2017-09,payload.pull_request.commits,Pep8,50%,2.0
2017-09,payload.pull_request.commits,Perl,50%,1.0
2017-09,payload.pull_request.commits,Perl 6,50%,1.0
2017-09,payload.pull_request.commits,Perl6,50%,2.0
2017-09,payload.pull_request.commits,PicoLisp,50%,
2017-09,payload.pull_request.commits,PigLatin,50%,
2017-09,payload.pull_request.commits,Pony,50%,1.0
2017-09,payload.pull_request.commits,PostScript,50%,1.0
2017-09,payload.pull_request.commits,PowerBuilder,50%,1.0
2017-09,payload.pull_request.commits,PowerShell,50%,1.0
2017-09,payload.pull_request.commits,Processing,50%,2.0
2017-09,payload.pull_request.commits,Prolog,50%,1.5
2017-09,payload.pull_request.commits,Propeller Spin,50%,3.0
2017-09,payload.pull_request.commits,Protocol Buffer,50%,1.0
2017-09,payload.pull_request.commits,Puppet,50%,1.0
2017-09,payload.pull_request.commits,Pure Data,50%,1.0
2017-09,payload.pull_request.commits,PureBasic,50%,1.0
2017-09,payload.pull_request.commits,PureScript,50%,1.0
2017-09,payload.pull_request.commits,Python,50%,1.0
2017-09,payload.pull_request.commits,QML,50%,1.0
2017-09,payload.pull_request.commits,QMake,50%,1.0
2017-09,payload.pull_request.commits,R,50%,2.0
2017-09,payload.pull_request.commits,RAML,50%,1.0
2017-09,payload.pull_request.commits,REALbasic,50%,
2017-09,payload.pull_request.commits,REXX,50%,
2017-09,payload.pull_request.commits,Racket,50%,1.0
2017-09,payload.pull_request.commits,Ragel,50%,2.0
2017-09,payload.pull_request.commits,Ragel in Ruby Host,50%,1.0
2017-09,payload.pull_request.commits,Rascal,50%,3.0
2017-09,payload.pull_request.commits,Rebol,50%,1.0
2017-09,payload.pull_request.commits,Red,50%,3.0
2017-09,payload.pull_request.commits,Ren'Py,50%,1.0
2017-09,payload.pull_request.commits,RenderScript,50%,1.0
2017-09,payload.pull_request.commits,Ring,50%,1.0
2017-09,payload.pull_request.commits,RobotFramework,50%,2.0
2017-09,payload.pull_request.commits,Roff,50%,1.0
2017-09,payload.pull_request.commits,Ruby,50%,1.0
2017-09,payload.pull_request.commits,Rust,50%,1.0
2017-09,payload.pull_request.commits,SAS,50%,2.0
2017-09,payload.pull_request.commits,SMT,50%,3.0
2017-09,payload.pull_request.commits,SQF,50%,1.0
2017-09,payload.pull_request.commits,SQLPL,50%,1.0
2017-09,payload.pull_request.commits,SRecode Template,50%,2.0
2017-09,payload.pull_request.commits,SaltStack,50%,1.0
2017-09,payload.pull_request.commits,Scala,50%,1.0
2017-09,payload.pull_request.commits,Scheme,50%,1.0
2017-09,payload.pull_request.commits,Scilab,50%,2.5
2017-09,payload.pull_request.commits,Self,50%,1.0
2017-09,payload.pull_request.commits,ShaderLab,50%,2.0
2017-09,payload.pull_request.commits,Shell,50%,1.0
2017-09,payload.pull_request.commits,Shen,50%,
2017-09,payload.pull_request.commits,Slash,50%,3.0
2017-09,payload.pull_request.commits,Smali,50%,2.5
2017-09,payload.pull_request.commits,Smalltalk,50%,1.0
2017-09,payload.pull_request.commits,Smarty,50%,1.0
2017-09,payload.pull_request.commits,SourcePawn,50%,2.0
2017-09,payload.pull_request.commits,Squirrel,50%,4.0
2017-09,payload.pull_request.commits,Stan,50%,2.0
2017-09,payload.pull_request.commits,Standard ML,50%,1.0
2017-09,payload.pull_request.commits,Stata,50%,2.0
2017-09,payload.pull_request.commits,SuperCollider,50%,1.0
2017-09,payload.pull_request.commits,Swift,50%,2.0
2017-09,payload.pull_request.commits,SystemVerilog,50%,2.0
2017-09,payload.pull_request.commits,TI Program,50%,
2017-09,payload.pull_request.commits,TLA,50%,
2017-09,payload.pull_request.commits,TXL,50%,
2017-09,payload.pull_request.commits,Tcl,50%,1.0
2017-09,payload.pull_request.commits,TeX,50%,1.0
2017-09,payload.pull_request.commits,Terra,50%,1.0
2017-09,payload.pull_request.commits,Thrift,50%,1.0
2017-09,payload.pull_request.commits,Turing,50%,1.0
2017-09,payload.pull_request.commits,TypeScript,50%,1.0
2017-09,payload.pull_request.commits,Uno,50%,1.0
2017-09,payload.pull_request.commits,UnrealScript,50%,3.0
2017-09,payload.pull_request.commits,UrWeb,50%,
2017-09,payload.pull_request.commits,VCL,50%,
2017-09,payload.pull_request.commits,VHDL,50%,2.0
2017-09,payload.pull_request.commits,Vala,50%,1.0
2017-09,payload.pull_request.commits,Verilog,50%,1.0
2017-09,payload.pull_request.commits,Vim script,50%,1.0
2017-09,payload.pull_request.commits,VimL,50%,1.0
2017-09,payload.pull_request.commits,Visual Basic,50%,3.0
2017-09,payload.pull_request.commits,Volt,50%,1.5
2017-09,payload.pull_request.commits,Vue,50%,1.0
2017-09,payload.pull_request.commits,Web Ontology Language,50%,1.0
2017-09,payload.pull_request.commits,WebAssembly,50%,2.0
2017-09,payload.pull_request.commits,WebIDL,50%,1.0
2017-09,payload.pull_request.commits,X10,50%,2.0
2017-09,payload.pull_request.commits,XC,50%,2.0
2017-09,payload.pull_request.commits,XML,50%,
2017-09,payload.pull_request.commits,XProc,50%,2.0
2017-09,payload.pull_request.commits,XQuery,50%,2.0
2017-09,payload.pull_request.commits,XS,50%,
2017-09,payload.pull_request.commits,XSLT,50%,1.0
2017-09,payload.pull_request.commits,Xojo,50%,2.5
2017-09,payload.pull_request.commits,Xtend,50%,3.0
2017-09,payload.pull_request.commits,Yacc,50%,1.0
2017-09,payload.pull_request.commits,Zephir,50%,1.0
2017-09,payload.pull_request.commits,eC,50%,
2017-09,payload.pull_request.commits,nesC,50%,2.0
2017-09,payload.pull_request.commits,ooc,50%,1.0
2017-09,payload.pull_request.commits,wdl,50%,
2017-09,payload.pull_request.commits,xBase,50%,12.0
2017-10,payload.pull_request.commits,1C Enterprise,50%,4.0
2017-10,payload.pull_request.commits,ABAP,50%,3.0
2017-10,payload.pull_request.commits,AGS Script,50%,1.0
2017-10,payload.pull_request.commits,AMPL,50%,3.0
2017-10,payload.pull_request.commits,ANTLR,50%,2.0
2017-10,payload.pull_request.commits,API Blueprint,50%,2.0
2017-10,payload.pull_request.commits,APL,50%,1.0
2017-10,payload.pull_request.commits,ASP,50%,2.0
2017-10,payload.pull_request.commits,ATS,50%,1.0
2017-10,payload.pull_request.commits,ActionScript,50%,2.0
2017-10,payload.pull_request.commits,Ada,50%,2.0
2017-10,payload.pull_request.commits,Agda,50%,1.5
2017-10,payload.pull_request.commits,Alloy,50%,
2017-10,payload.pull_request.commits,AngelScript,50%,2.0
2017-10,payload.pull_request.commits,ApacheConf,50%,1.0
2017-10,payload.pull_request.commits,Apex,50%,2.0
2017-10,payload.pull_request.commits,AppleScript,50%,1.0
2017-10,payload.pull_request.commits,Arc,50%,1.0
2017-10,payload.pull_request.commits,Arduino,50%,1.0
2017-10,payload.pull_request.commits,AspectJ,50%,1.0
2017-10,payload.pull_request.commits,Assembly,50%,2.0
2017-10,payload.pull_request.commits,Augeas,50%,1.0
2017-10,payload.pull_request.commits,AutoHotkey,50%,2.0
2017-10,payload.pull_request.commits,AutoIt,50%,2.0
2017-10,payload.pull_request.commits,Awk,50%,1.0
2017-10,payload.pull_request.commits,Ballerina,50%,2.0
2017-10,payload.pull_request.commits,Batchfile,50%,1.0
2017-10,payload.pull_request.commits,Bison,50%,
2017-10,payload.pull_request.commits,BitBake,50%,1.0
2017-10,payload.pull_request.commits,BlitzBasic,50%,1.0
2017-10,payload.pull_request.commits,BlitzMax,50%,
2017-10,payload.pull_request.commits,Bluespec,50%,
2017-10,payload.pull_request.commits,Brainfuck,50%,1.0
2017-10,payload.pull_request.commits,Brightscript,50%,2.0
2017-10,payload.pull_request.commits,Bro,50%,1.0
2017-10,payload.pull_request.commits,C,50%,1.0
2017-10,payload.pull_request.commits,C#,50%,2.0
2017-10,payload.pull_request.commits,C++,50%,1.0
2017-10,payload.pull_request.commits,CLIPS,50%,1.0
2017-10,payload.pull_request.commits,CMake,50%,1.0
2017-10,payload.pull_request.commits,COBOL,50%,1.0
2017-10,payload.pull_request.commits,CSS,50%,1.0
2017-10,payload.pull_request.commits,CWeb,50%,0.0
2017-10,payload.pull_request.commits,CartoCSS,50%,1.0
2017-10,payload.pull_request.commits,Ceylon,50%,1.0
2017-10,payload.pull_request.commits,Chapel,50%,1.0
2017-10,payload.pull_request.commits,ChucK,50%,
2017-10,payload.pull_request.commits,Cirru,50%,
2017-10,payload.pull_request.commits,Clean,50%,5.5
2017-10,payload.pull_request.commits,Clojure,50%,1.0
2017-10,payload.pull_request.commits,CoffeeScript,50%,1.0
2017-10,payload.pull_request.commits,ColdFusion,50%,1.0
2017-10,payload.pull_request.commits,Common Lisp,50%,1.0
2017-10,payload.pull_request.commits,Component Pascal,50%,3.0
2017-10,payload.pull_request.commits,Cool,50%,3.0
2017-10,payload.pull_request.commits,Coq,50%,2.0
2017-10,payload.pull_request.commits,Crystal,50%,1.0
2017-10,payload.pull_request.commits,Csound,50%,
2017-10,payload.pull_request.commits,Csound Document,50%,1.0
2017-10,payload.pull_request.commits,Cucumber,50%,
2017-10,payload.pull_request.commits,Cuda,50%,2.0
2017-10,payload.pull_request.commits,D,50%,1.0
2017-10,payload.pull_request.commits,DIGITAL Command Language,50%,1.5
2017-10,payload.pull_request.commits,DM,50%,2.0
2017-10,payload.pull_request.commits,DOT,50%,
2017-10,payload.pull_request.commits,DTrace,50%,2.5
2017-10,payload.pull_request.commits,Dart,50%,1.0
2017-10,payload.pull_request.commits,DataWeave,50%,
2017-10,payload.pull_request.commits,Delphi,50%,
2017-10,payload.pull_request.commits,Diff,50%,1.0
2017-10,payload.pull_request.commits,Dylan,50%,
2017-10,payload.pull_request.commits,E,50%,1.0
2017-10,payload.pull_request.commits,ECL,50%,2.0
2017-10,payload.pull_request.commits,EQ,50%,1.0
2017-10,payload.pull_request.commits,Eagle,50%,2.0
2017-10,payload.pull_request.commits,Eiffel,50%,1.0
2017-10,payload.pull_request.commits,Elixir,50%,1.0
2017-10,payload.pull_request.commits,Elm,50%,2.0
2017-10,payload.pull_request.commits,Emacs Lisp,50%,1.0
2017-10,payload.pull_request.commits,EmberScript,50%,2.0
2017-10,payload.pull_request.commits,Erlang,50%,1.0
2017-10,payload.pull_request.commits,F#,50%,1.0
2017-10,payload.pull_request.commits,FLUX,50%,
2017-10,payload.pull_request.commits,FORTRAN,50%,3.0
2017-10,payload.pull_request.commits,Factor,50%,1.5
2017-10,payload.pull_request.commits,Forth,50%,2.0
2017-10,payload.pull_request.commits,Fortran,50%,2.0
2017-10,payload.pull_request.commits,FreeMarker,50%,2.0
2017-10,payload.pull_request.commits,GAMS,50%,1.0
2017-10,payload.pull_request.commits,GAP,50%,1.0
2017-10,payload.pull_request.commits,GCC Machine Description,50%,1.0
2017-10,payload.pull_request.commits,GDB,50%,
2017-10,payload.pull_request.commits,GDScript,50%,1.0
2017-10,payload.pull_request.commits,GLSL,50%,1.0
2017-10,payload.pull_request.commits,Game Maker Language,50%,1.0
2017-10,payload.pull_request.commits,Genshi,50%,
2017-10,payload.pull_request.commits,Gherkin,50%,1.0
2017-10,payload.pull_request.commits,Glyph,50%,
2017-10,payload.pull_request.commits,Gnuplot,50%,1.0
2017-10,payload.pull_request.commits,Go,50%,1.0
2017-10,payload.pull_request.commits,Gosu,50%,1.0
2017-10,payload.pull_request.commits,Grammatical Framework,50%,2.0
2017-10,payload.pull_request.commits,Groff,50%,1.0
2017-10,payload.pull_request.commits,Groovy,50%,1.0
2017-10,payload.pull_request.commits,HCL,50%,1.0
2017-10,payload.pull_request.commits,HLSL,50%,3.0
2017-10,payload.pull_request.commits,HTML,50%,1.0
2017-10,payload.pull_request.commits,Hack,50%,1.0
2017-10,payload.pull_request.commits,Handlebars,50%,
2017-10,payload.pull_request.commits,Harbour,50%,1.5
2017-10,payload.pull_request.commits,Haskell,50%,1.0
2017-10,payload.pull_request.commits,Haxe,50%,2.0
2017-10,payload.pull_request.commits,Hy,50%,
2017-10,payload.pull_request.commits,HyPhy,50%,5.0
2017-10,payload.pull_request.commits,IDL,50%,1.0
2017-10,payload.pull_request.commits,IGOR Pro,50%,3.0
2017-10,payload.pull_request.commits,Idris,50%,2.0
2017-10,payload.pull_request.commits,Inform 7,50%,3.0
2017-10,payload.pull_request.commits,Inno Setup,50%,1.0
2017-10,payload.pull_request.commits,Io,50%,3.0
2017-10,payload.pull_request.commits,Isabelle,50%,2.0
2017-10,payload.pull_request.commits,Jasmin,50%,
2017-10,payload.pull_request.commits,Java,50%,2.0
2017-10,payload.pull_request.commits,JavaScript,50%,1.0
2017-10,payload.pull_request.commits,Jolie,50%,
2017-10,payload.pull_request.commits,Julia,50%,1.0
2017-10,payload.pull_request.commits,Jupyter Notebook,50%,1.0
2017-10,payload.pull_request.commits,KiCad,50%,1.0
2017-10,payload.pull_request.commits,Kotlin,50%,1.0
2017-10,payload.pull_request.commits,LLVM,50%,1.0
2017-10,payload.pull_request.commits,LOLCODE,50%,
2017-10,payload.pull_request.commits,LSL,50%,2.0
2017-10,payload.pull_request.commits,LabVIEW,50%,1.0
2017-10,payload.pull_request.commits,Lasso,50%,2.0
2017-10,payload.pull_request.commits,Lean,50%,1.0
2017-10,payload.pull_request.commits,Lex,50%,1.0
2017-10,payload.pull_request.commits,LilyPond,50%,3.0
2017-10,payload.pull_request.commits,Limbo,50%,1.0
2017-10,payload.pull_request.commits,Liquid,50%,3.0
2017-10,payload.pull_request.commits,LiveScript,50%,1.0
2017-10,payload.pull_request.commits,Logos,50%,1.0
2017-10,payload.pull_request.commits,Logtalk,50%,1.0
2017-10,payload.pull_request.commits,LookML,50%,2.0
2017-10,payload.pull_request.commits,LoomScript,50%,3.5
2017-10,payload.pull_request.commits,Lua,50%,1.0
2017-10,payload.pull_request.commits,M,50%,2.0
2017-10,payload.pull_request.commits,M4,50%,1.0
2017-10,payload.pull_request.commits,MAXScript,50%,1.0
2017-10,payload.pull_request.commits,MQL4,50%,2.0
2017-10,payload.pull_request.commits,MQL5,50%,
2017-10,payload.pull_request.commits,Makefile,50%,1.0
2017-10,payload.pull_request.commits,Mako,50%,1.0
2017-10,payload.pull_request.commits,Mask,50%,2.0
2017-10,payload.pull_request.commits,Mathematica,50%,1.5
2017-10,payload.pull_request.commits,Matlab,50%,2.0
2017-10,payload.pull_request.commits,Max,50%,1.0
2017-10,payload.pull_request.commits,Mercury,50%,1.0
2017-10,payload.pull_request.commits,Meson,50%,1.0
2017-10,payload.pull_request.commits,Metal,50%,
2017-10,payload.pull_request.commits,Modelica,50%,1.0
2017-10,payload.pull_request.commits,Modula-2,50%,
2017-10,payload.pull_request.commits,Monkey,50%,
2017-10,payload.pull_request.commits,MoonScript,50%,2.0
2017-10,payload.pull_request.commits,NCL,50%,3.0
2017-10,payload.pull_request.commits,NSIS,50%,2.0
2017-10,payload.pull_request.commits,Nemerle,50%,
2017-10,payload.pull_request.commits,NetLogo,50%,1.0
2017-10,payload.pull_request.commits,NewLisp,50%,1.0
2017-10,payload.pull_request.commits,Nginx,50%,1.0
2017-10,payload.pull_request.commits,Nim,50%,1.0
2017-10,payload.pull_request.commits,Nimrod,50%,1.0
2017-10,payload.pull_request.commits,Nix,50%,1.0
2017-10,payload.pull_request.commits,OCaml,50%,1.0
2017-10,payload.pull_request.commits,Objective-C,50%,2.0
2017-10,payload.pull_request.commits,Objective-C++,50%,2.0
2017-10,payload.pull_request.commits,Objective-J,50%,2.0
2017-10,payload.pull_request.commits,OpenEdge ABL,50%,1.0
2017-10,payload.pull_request.commits,OpenSCAD,50%,1.0
2017-10,payload.pull_request.commits,Ox,50%,
2017-10,payload.pull_request.commits,Oz,50%,
2017-10,payload.pull_request.commits,P4,50%,2.0
2017-10,payload.pull_request.commits,PAWN,50%,2.0
2017-10,payload.pull_request.commits,PHP,50%,1.0
2017-10,payload.pull_request.commits,PLSQL,50%,1.0
2017-10,payload.pull_request.commits,PLpgSQL,50%,1.0
2017-10,payload.pull_request.commits,POV-Ray SDL,50%,1.0
2017-10,payload.pull_request.commits,Pan,50%,2.0
2017-10,payload.pull_request.commits,Papyrus,50%,3.0
2017-10,payload.pull_request.commits,Parrot,50%,1.5
2017-10,payload.pull_request.commits,Pascal,50%,1.0
2017-10,payload.pull_request.commits,Pep8,50%,
2017-10,payload.pull_request.commits,Perl,50%,1.0
2017-10,payload.pull_request.commits,Perl 6,50%,1.0
2017-10,payload.pull_request.commits,Perl6,50%,1.0
2017-10,payload.pull_request.commits,PicoLisp,50%,4.0
2017-10,payload.pull_request.commits,PigLatin,50%,1.0
2017-10,payload.pull_request.commits,Pony,50%,1.0
2017-10,payload.pull_request.commits,PostScript,50%,1.0
2017-10,payload.pull_request.commits,PowerBuilder,50%,
2017-10,payload.pull_request.commits,PowerShell,50%,1.0
2017-10,payload.pull_request.commits,Processing,50%,2.0
2017-10,payload.pull_request.commits,Prolog,50%,1.0
2017-10,payload.pull_request.commits,Propeller Spin,50%,6.0
2017-10,payload.pull_request.commits,Protocol Buffer,50%,1.0
2017-10,payload.pull_request.commits,Puppet,50%,1.0
2017-10,payload.pull_request.commits,Pure Data,50%,2.0
2017-10,payload.pull_request.commits,PureBasic,50%,4.0
2017-10,payload.pull_request.commits,PureScript,50%,1.0
2017-10,payload.pull_request.commits,Python,50%,1.0
2017-10,payload.pull_request.commits,QML,50%,1.0
2017-10,payload.pull_request.commits,QMake,50%,1.0
2017-10,payload.pull_request.commits,R,50%,2.0
2017-10,payload.pull_request.commits,RAML,50%,1.0
2017-10,payload.pull_request.commits,REALbasic,50%,
2017-10,payload.pull_request.commits,REXX,50%,
2017-10,payload.pull_request.commits,Racket,50%,1.0
2017-10,payload.pull_request.commits,Ragel,50%,2.0
2017-10,payload.pull_request.commits,Ragel in Ruby Host,50%,
2017-10,payload.pull_request.commits,Rascal,50%,2.0
2017-10,payload.pull_request.commits,Rebol,50%,1.0
2017-10,payload.pull_request.commits,Red,50%,1.0
2017-10,payload.pull_request.commits,Ren'Py,50%,2.5
2017-10,payload.pull_request.commits,RenderScript,50%,
2017-10,payload.pull_request.commits,Ring,50%,1.0
2017-10,payload.pull_request.commits,RobotFramework,50%,1.0
2017-10,payload.pull_request.commits,Roff,50%,1.0
2017-10,payload.pull_request.commits,Ruby,50%,1.0
2017-10,payload.pull_request.commits,Rust,50%,1.0
2017-10,payload.pull_request.commits,SAS,50%,2.0
2017-10,payload.pull_request.commits,SMT,50%,5.0
2017-10,payload.pull_request.commits,SQF,50%,1.0
2017-10,payload.pull_request.commits,SQLPL,50%,1.0
2017-10,payload.pull_request.commits,SRecode Template,50%,3.0
2017-10,payload.pull_request.commits,SaltStack,50%,1.0
2017-10,payload.pull_request.commits,Scala,50%,1.0
2017-10,payload.pull_request.commits,Scheme,50%,1.0
2017-10,payload.pull_request.commits,Scilab,50%,2.0
2017-10,payload.pull_request.commits,Self,50%,5.0
2017-10,payload.pull_request.commits,ShaderLab,50%,2.0
2017-10,payload.pull_request.commits,Shell,50%,1.0
2017-10,payload.pull_request.commits,Shen,50%,1.0
2017-10,payload.pull_request.commits,Slash,50%,1.0
2017-10,payload.pull_request.commits,Smali,50%,1.5
2017-10,payload.pull_request.commits,Smalltalk,50%,2.0
2017-10,payload.pull_request.commits,Smarty,50%,1.0
2017-10,payload.pull_request.commits,SourcePawn,50%,2.0
2017-10,payload.pull_request.commits,Squirrel,50%,7.5
2017-10,payload.pull_request.commits,Stan,50%,1.0
2017-10,payload.pull_request.commits,Standard ML,50%,2.0
2017-10,payload.pull_request.commits,Stata,50%,2.0
2017-10,payload.pull_request.commits,SuperCollider,50%,1.0
2017-10,payload.pull_request.commits,Swift,50%,2.0
2017-10,payload.pull_request.commits,SystemVerilog,50%,1.0
2017-10,payload.pull_request.commits,TI Program,50%,3.0
2017-10,payload.pull_request.commits,TLA,50%,
2017-10,payload.pull_request.commits,TXL,50%,
2017-10,payload.pull_request.commits,Tcl,50%,1.0
2017-10,payload.pull_request.commits,TeX,50%,1.0
2017-10,payload.pull_request.commits,Terra,50%,1.0
2017-10,payload.pull_request.commits,Thrift,50%,1.0
2017-10,payload.pull_request.commits,Turing,50%,0.5
2017-10,payload.pull_request.commits,TypeScript,50%,1.0
2017-10,payload.pull_request.commits,Uno,50%,2.5
2017-10,payload.pull_request.commits,UnrealScript,50%,3.0
2017-10,payload.pull_request.commits,UrWeb,50%,
2017-10,payload.pull_request.commits,VCL,50%,1.0
2017-10,payload.pull_request.commits,VHDL,50%,1.0
2017-10,payload.pull_request.commits,Vala,50%,2.0
2017-10,payload.pull_request.commits,Verilog,50%,1.0
2017-10,payload.pull_request.commits,Vim script,50%,1.0
2017-10,payload.pull_request.commits,VimL,50%,1.0
2017-10,payload.pull_request.commits,Visual Basic,50%,2.0
2017-10,payload.pull_request.commits,Volt,50%,2.0
2017-10,payload.pull_request.commits,Vue,50%,1.0
2017-10,payload.pull_request.commits,Web Ontology Language,50%,1.0
2017-10,payload.pull_request.commits,WebAssembly,50%,2.0
2017-10,payload.pull_request.commits,WebIDL,50%,1.0
2017-10,payload.pull_request.commits,X10,50%,
2017-10,payload.pull_request.commits,XC,50%,3.0
2017-10,payload.pull_request.commits,XML,50%,
2017-10,payload.pull_request.commits,XProc,50%,1.0
2017-10,payload.pull_request.commits,XQuery,50%,2.0
2017-10,payload.pull_request.commits,XS,50%,
2017-10,payload.pull_request.commits,XSLT,50%,1.0
2017-10,payload.pull_request.commits,Xojo,50%,4.5
2017-10,payload.pull_request.commits,Xtend,50%,1.0
2017-10,payload.pull_request.commits,Yacc,50%,1.0
2017-10,payload.pull_request.commits,Zephir,50%,4.0
2017-10,payload.pull_request.commits,eC,50%,
2017-10,payload.pull_request.commits,nesC,50%,2.0
2017-10,payload.pull_request.commits,ooc,50%,1.0
2017-10,payload.pull_request.commits,wdl,50%,1.0
2017-10,payload.pull_request.commits,xBase,50%,6.0
2017-11,payload.pull_request.commits,1C Enterprise,50%,3.0
2017-11,payload.pull_request.commits,ABAP,50%,1.0
2017-11,payload.pull_request.commits,AGS Script,50%,1.0
2017-11,payload.pull_request.commits,AMPL,50%,2.0
2017-11,payload.pull_request.commits,ANTLR,50%,2.0
2017-11,payload.pull_request.commits,API Blueprint,50%,2.0
2017-11,payload.pull_request.commits,APL,50%,3.0
2017-11,payload.pull_request.commits,ASP,50%,1.0
2017-11,payload.pull_request.commits,ATS,50%,1.0
2017-11,payload.pull_request.commits,ActionScript,50%,2.0
2017-11,payload.pull_request.commits,Ada,50%,2.0
2017-11,payload.pull_request.commits,Agda,50%,1.5
2017-11,payload.pull_request.commits,Alloy,50%,38.0
2017-11,payload.pull_request.commits,AngelScript,50%,3.0
2017-11,payload.pull_request.commits,ApacheConf,50%,1.0
2017-11,payload.pull_request.commits,Apex,50%,2.0
2017-11,payload.pull_request.commits,AppleScript,50%,1.5
2017-11,payload.pull_request.commits,Arc,50%,5.0
2017-11,payload.pull_request.commits,Arduino,50%,1.0
2017-11,payload.pull_request.commits,AspectJ,50%,1.5
2017-11,payload.pull_request.commits,Assembly,50%,2.0
2017-11,payload.pull_request.commits,Augeas,50%,1.0
2017-11,payload.pull_request.commits,AutoHotkey,50%,3.0
2017-11,payload.pull_request.commits,AutoIt,50%,1.0
2017-11,payload.pull_request.commits,Awk,50%,8.5
2017-11,payload.pull_request.commits,Ballerina,50%,2.0
2017-11,payload.pull_request.commits,Batchfile,50%,2.0
2017-11,payload.pull_request.commits,Bison,50%,
2017-11,payload.pull_request.commits,BitBake,50%,1.0
2017-11,payload.pull_request.commits,BlitzBasic,50%,2.0
2017-11,payload.pull_request.commits,BlitzMax,50%,
2017-11,payload.pull_request.commits,Bluespec,50%,1.0
2017-11,payload.pull_request.commits,Brainfuck,50%,1.0
2017-11,payload.pull_request.commits,Brightscript,50%,2.0
2017-11,payload.pull_request.commits,Bro,50%,1.0
2017-11,payload.pull_request.commits,C,50%,1.0
2017-11,payload.pull_request.commits,C#,50%,2.0
2017-11,payload.pull_request.commits,C++,50%,1.0
2017-11,payload.pull_request.commits,CLIPS,50%,1.0
2017-11,payload.pull_request.commits,CMake,50%,2.0
2017-11,payload.pull_request.commits,COBOL,50%,1.0
2017-11,payload.pull_request.commits,CSS,50%,1.0
2017-11,payload.pull_request.commits,CWeb,50%,2.0
2017-11,payload.pull_request.commits,CartoCSS,50%,1.0
2017-11,payload.pull_request.commits,Ceylon,50%,2.0
2017-11,payload.pull_request.commits,Chapel,50%,2.0
2017-11,payload.pull_request.commits,ChucK,50%,
2017-11,payload.pull_request.commits,Cirru,50%,
2017-11,payload.pull_request.commits,Clean,50%,3.0
2017-11,payload.pull_request.commits,Clojure,50%,2.0
2017-11,payload.pull_request.commits,CoffeeScript,50%,1.0
2017-11,payload.pull_request.commits,ColdFusion,50%,1.0
2017-11,payload.pull_request.commits,Common Lisp,50%,1.0
2017-11,payload.pull_request.commits,Component Pascal,50%,2.0
2017-11,payload.pull_request.commits,Cool,50%,
2017-11,payload.pull_request.commits,Coq,50%,2.0
2017-11,payload.pull_request.commits,Crystal,50%,1.0
2017-11,payload.pull_request.commits,Csound,50%,1.0
2017-11,payload.pull_request.commits,Csound Document,50%,1.0
2017-11,payload.pull_request.commits,Cucumber,50%,1.0
2017-11,payload.pull_request.commits,Cuda,50%,2.0
2017-11,payload.pull_request.commits,D,50%,1.0
2017-11,payload.pull_request.commits,DIGITAL Command Language,50%,1.0
2017-11,payload.pull_request.commits,DM,50%,2.0
2017-11,payload.pull_request.commits,DOT,50%,
2017-11,payload.pull_request.commits,DTrace,50%,1.0
2017-11,payload.pull_request.commits,Dart,50%,1.0
2017-11,payload.pull_request.commits,DataWeave,50%,3.0
2017-11,payload.pull_request.commits,Delphi,50%,
2017-11,payload.pull_request.commits,Diff,50%,
2017-11,payload.pull_request.commits,Dylan,50%,1.0
2017-11,payload.pull_request.commits,E,50%,1.0
2017-11,payload.pull_request.commits,ECL,50%,
2017-11,payload.pull_request.commits,EQ,50%,3.0
2017-11,payload.pull_request.commits,Eagle,50%,3.0
2017-11,payload.pull_request.commits,Eiffel,50%,1.0
