language1,language2,paradigm1,paradigm2,common_actors
CSS,Rust,declarative,multi,25
CSS,Lua,declarative,multi,13
CSS,Perl,declarative,multi,20
CSS,CoffeeScript,declarative,multi,41
CSS,Matlab,declarative,multi,0
CSS,Julia,declarative,multi,4
CSS,Visual Basic,declarative,multi,0
CSS,F#,declarative,multi,1
CSS,D,declarative,multi,7
CSS,Assembly,declarative,machine,0
CSS,C,declarative,imperative,90
CSS,Arduino,declarative,imperative,5
CSS,Fortran,declarative,imperative,1
CSS,Elixir,declarative,functional,28
CSS,Groovy,declarative,functional,15
CSS,Haskell,declarative,functional,11
CSS,Clojure,declarative,functional,10
CSS,Erlang,declarative,functional,5
CSS,OCaml,declarative,functional,2
CSS,HTML,declarative,declarative,1234
CSS,CSS,declarative,declarative,8076
CSS,XSLT,declarative,declarative,12
CSS,PLpgSQL,declarative,declarative,8
CSS,Elm,declarative,declarative,4
CSS,Nix,declarative,declarative,2
XSLT,Roff,declarative,undefined,0
XSLT,Protocol Buffer,declarative,undefined,0
XSLT,SaltStack,declarative,undefined,0
XSLT,Vala,declarative,undefined,0
XSLT,Shell,declarative,scripted,26
XSLT,PowerShell,declarative,scripted,0
XSLT,Vim script,declarative,scripted,1
XSLT,Emacs Lisp,declarative,scripted,0
XSLT,Batchfile,declarative,scripted,0
XSLT,PHP,declarative,procedural,9
XSLT,C++,declarative,procedural,14
XSLT,JavaScript,declarative,oob,25
XSLT,Python,declarative,oob,23
XSLT,Java,declarative,oob,40
XSLT,Ruby,declarative,oob,13
XSLT,C#,declarative,oob,6
XSLT,TypeScript,declarative,oob,3
XSLT,Objective-C,declarative,oob,3
XSLT,Jupyter Notebook,declarative,oob,2
XSLT,Kotlin,declarative,oob,0
XSLT,Dart,declarative,oob,1
XSLT,Go,declarative,multi,4
XSLT,Swift,declarative,multi,0
XSLT,Scala,declarative,multi,6
XSLT,R,declarative,multi,1
XSLT,Rust,declarative,multi,2
XSLT,Lua,declarative,multi,0
XSLT,Perl,declarative,multi,5
XSLT,CoffeeScript,declarative,multi,0
XSLT,Matlab,declarative,multi,0
XSLT,Julia,declarative,multi,0
XSLT,Visual Basic,declarative,multi,0
XSLT,F#,declarative,multi,0
XSLT,D,declarative,multi,0
XSLT,Assembly,declarative,machine,0
XSLT,C,declarative,imperative,4
XSLT,Arduino,declarative,imperative,0
XSLT,Fortran,declarative,imperative,0
XSLT,Elixir,declarative,functional,0
XSLT,Groovy,declarative,functional,4
XSLT,Haskell,declarative,functional,0
XSLT,Clojure,declarative,functional,0
XSLT,Erlang,declarative,functional,2
XSLT,OCaml,declarative,functional,0
XSLT,HTML,declarative,declarative,29
XSLT,CSS,declarative,declarative,12
XSLT,XSLT,declarative,declarative,219
XSLT,PLpgSQL,declarative,declarative,0
XSLT,Elm,declarative,declarative,0
XSLT,Nix,declarative,declarative,0
PLpgSQL,Roff,declarative,undefined,0
PLpgSQL,Protocol Buffer,declarative,undefined,0
PLpgSQL,SaltStack,declarative,undefined,0
PLpgSQL,Vala,declarative,undefined,0
PLpgSQL,Shell,declarative,scripted,10
PLpgSQL,PowerShell,declarative,scripted,0
PLpgSQL,Vim script,declarative,scripted,0
PLpgSQL,Emacs Lisp,declarative,scripted,0
PLpgSQL,Batchfile,declarative,scripted,1
PLpgSQL,PHP,declarative,procedural,6
PLpgSQL,C++,declarative,procedural,6
PLpgSQL,JavaScript,declarative,oob,58
PLpgSQL,Python,declarative,oob,24
PLpgSQL,Java,declarative,oob,14
PLpgSQL,Ruby,declarative,oob,7
PLpgSQL,C#,declarative,oob,4
PLpgSQL,TypeScript,declarative,oob,6
PLpgSQL,Objective-C,declarative,oob,0
PLpgSQL,Jupyter Notebook,declarative,oob,3
PLpgSQL,Kotlin,declarative,oob,2
PLpgSQL,Dart,declarative,oob,0
PLpgSQL,Go,declarative,multi,7
PLpgSQL,Swift,declarative,multi,0
PLpgSQL,Scala,declarative,multi,2
PLpgSQL,R,declarative,multi,2
PLpgSQL,Rust,declarative,multi,0
PLpgSQL,Lua,declarative,multi,0
PLpgSQL,Perl,declarative,multi,2
PLpgSQL,CoffeeScript,declarative,multi,0
PLpgSQL,Matlab,declarative,multi,0
PLpgSQL,Julia,declarative,multi,0
PLpgSQL,Visual Basic,declarative,multi,0
PLpgSQL,F#,declarative,multi,0
PLpgSQL,D,declarative,multi,0
PLpgSQL,Assembly,declarative,machine,0
PLpgSQL,C,declarative,imperative,4
PLpgSQL,Arduino,declarative,imperative,0
PLpgSQL,Fortran,declarative,imperative,0
PLpgSQL,Elixir,declarative,functional,0
PLpgSQL,Groovy,declarative,functional,3
PLpgSQL,Haskell,declarative,functional,0
PLpgSQL,Clojure,declarative,functional,0
PLpgSQL,Erlang,declarative,functional,1
PLpgSQL,OCaml,declarative,functional,0
PLpgSQL,HTML,declarative,declarative,25
PLpgSQL,CSS,declarative,declarative,8
PLpgSQL,XSLT,declarative,declarative,0
PLpgSQL,PLpgSQL,declarative,declarative,172
PLpgSQL,Elm,declarative,declarative,0
PLpgSQL,Nix,declarative,declarative,0
Elm,Roff,declarative,undefined,0
Elm,Protocol Buffer,declarative,undefined,0
Elm,SaltStack,declarative,undefined,1
Elm,Vala,declarative,undefined,0
Elm,Shell,declarative,scripted,4
Elm,PowerShell,declarative,scripted,1
Elm,Vim script,declarative,scripted,1
Elm,Emacs Lisp,declarative,scripted,1
Elm,Batchfile,declarative,scripted,0
Elm,PHP,declarative,procedural,4
Elm,C++,declarative,procedural,2
Elm,JavaScript,declarative,oob,18
Elm,Python,declarative,oob,11
Elm,Java,declarative,oob,0
Elm,Ruby,declarative,oob,4
Elm,C#,declarative,oob,1
Elm,TypeScript,declarative,oob,3
Elm,Objective-C,declarative,oob,0
Elm,Jupyter Notebook,declarative,oob,1
Elm,Kotlin,declarative,oob,0
Elm,Dart,declarative,oob,1
Elm,Go,declarative,multi,4
Elm,Swift,declarative,multi,0
Elm,Scala,declarative,multi,2
Elm,R,declarative,multi,0
Elm,Rust,declarative,multi,3
Elm,Lua,declarative,multi,1
Elm,Perl,declarative,multi,0
Elm,CoffeeScript,declarative,multi,4
Elm,Matlab,declarative,multi,0
Elm,Julia,declarative,multi,1
Elm,Visual Basic,declarative,multi,1
Elm,F#,declarative,multi,0
Elm,D,declarative,multi,1
Elm,Assembly,declarative,machine,0
Elm,C,declarative,imperative,2
Elm,Arduino,declarative,imperative,0
Elm,Fortran,declarative,imperative,0
Elm,Elixir,declarative,functional,9
Elm,Groovy,declarative,functional,1
Elm,Haskell,declarative,functional,6
Elm,Clojure,declarative,functional,0
Elm,Erlang,declarative,functional,1
Elm,OCaml,declarative,functional,2
Elm,HTML,declarative,declarative,7
Elm,CSS,declarative,declarative,4
Elm,XSLT,declarative,declarative,0
Elm,PLpgSQL,declarative,declarative,0
Elm,Elm,declarative,declarative,129
Elm,Nix,declarative,declarative,0
Nix,Roff,declarative,undefined,0
Nix,Protocol Buffer,declarative,undefined,0
Nix,SaltStack,declarative,undefined,0
Nix,Vala,declarative,undefined,0
Nix,Shell,declarative,scripted,2
Nix,PowerShell,declarative,scripted,0
Nix,Vim script,declarative,scripted,0
Nix,Emacs Lisp,declarative,scripted,4
Nix,Batchfile,declarative,scripted,0
Nix,PHP,declarative,procedural,1
Nix,C++,declarative,procedural,9
Nix,JavaScript,declarative,oob,6
Nix,Python,declarative,oob,10
Nix,Java,declarative,oob,0
Nix,Ruby,declarative,oob,1
Nix,C#,declarative,oob,0
Nix,TypeScript,declarative,oob,1
Nix,Objective-C,declarative,oob,0
Nix,Jupyter Notebook,declarative,oob,0
Nix,Kotlin,declarative,oob,0
Nix,Dart,declarative,oob,0
Nix,Go,declarative,multi,4
Nix,Swift,declarative,multi,0
Nix,Scala,declarative,multi,0
Nix,R,declarative,multi,0
Nix,Rust,declarative,multi,2
Nix,Lua,declarative,multi,0
Nix,Perl,declarative,multi,2
Nix,CoffeeScript,declarative,multi,1
Nix,Matlab,declarative,multi,0
Nix,Julia,declarative,multi,1
Nix,Visual Basic,declarative,multi,0
Nix,F#,declarative,multi,0
Nix,D,declarative,multi,0
Nix,Assembly,declarative,machine,0
Nix,C,declarative,imperative,1
Nix,Arduino,declarative,imperative,0
Nix,Fortran,declarative,imperative,0
Nix,Elixir,declarative,functional,0
Nix,Groovy,declarative,functional,0
Nix,Haskell,declarative,functional,11
Nix,Clojure,declarative,functional,0
Nix,Erlang,declarative,functional,0
Nix,OCaml,declarative,functional,0
Nix,HTML,declarative,declarative,2
Nix,CSS,declarative,declarative,2
Nix,XSLT,declarative,declarative,0
Nix,PLpgSQL,declarative,declarative,0
Nix,Elm,declarative,declarative,0
Nix,Nix,declarative,declarative,109
